generation,lifecycle_stage,strategy,timeframe,holding_bucket,trades,winners,losers,win_rate,net_R,expectancy_R,PF,avg_win_R,avg_loss_R,median_R,std_R,best_trade_R,worst_trade_R,average_holding_hours,median_holding_hours,average_MAE_R,median_MAE_R,average_MFE_R,median_MFE_R,small_sample_flag
v1,baseline,T2,M30,3–6h,28,1,27,0.0357142857142857,-19.846294446272,-0.708796230224,0.0728623458477847,1.55969026095,-0.79281424841563,-0.789860913139,0.505519434957747,1.55969026095,-1.09861697982,3.96428571428571,4,0.617038999795429,0.6136602774365,0.816993580117921,0.5743541182555,true
v1,baseline,T2,M30,48–96h,16,12,4,0.75,23.221361819769,1.45133511373556,8.82133744263689,2.18252813742008,-0.742243957318,1.490247944825,1.7483983798667,4.21550944669,-0.953445398661,70.09375,68.5,0.402618890020138,0.4579228679355,2.97709532487518,2.849917000345,true
v1,baseline,T2,M30,6–12h,18,7,11,0.388888888888889,-3.2924019790908,-0.1829112210606,0.530207152901156,0.530828212087814,-0.637109042155045,-0.3825272625575,0.650786387280093,1.0801452455,-1.01761798556,8.05555555555556,7.5,0.553092052279611,0.5753144925765,1.42738595809756,1.322778042315,true
v1,baseline,T2,M30,<1h,8,0,8,0,-5.817264095103,-0.727158011887875,0,NA,-0.727158011887875,-0.885336632666,0.320092517721698,-0.161970987873,-1.01739423163,0.5,0.5,0,0,0,0,true
v1,baseline,T2,M30,>96h,1,1,0,1,1.79843804754,1.79843804754,NA,1.79843804754,NA,1.79843804754,0,1.79843804754,1.79843804754,111.5,111.5,0,0,2.81028527317,2.81028527317,true
v1,baseline,T3,H1,12–24h,27,9,18,0.333333333333333,-4.72219529672305,-0.174896122100854,0.627791357135355,0.884973597117688,-0.704830981710124,-0.412253888053556,0.895913735326377,2.51028100018397,-1.00452899369115,19.2962962962963,20,0.536351294255819,0.411523611423,1.27999489788007,0.886177126923,true
v1,baseline,T3,H1,1–3h,5,0,5,0,-5.06829804704441,-1.01365960940888,0,NA,-1.01365960940888,-1.00351241229911,0.0172467899727884,-1.00246353609819,-1.04752562596437,1.8,2,1,1,0.169998556247,0.166339690875,true
v1,baseline,T3,H1,24–48h,27,16,11,0.592592592592593,36.0736021542185,1.33605933904513,6.78730627361048,2.64417691320305,-0.566657132457295,0.290223470531979,3.02511150743486,13.9644679247218,-0.987472735206444,34.5185185185185,31,0.404351280850137,0.336493365633,3.38472963043911,1.67894683124,true
v1,baseline,T3,H1,3–6h,11,0,11,0,-9.37944184574319,-0.852676531431199,0,NA,-0.852676531431199,-1.00451680549686,0.308461247303731,-0.0695842259696329,-1.04112615254922,4.09090909090909,4,0.834814508670273,1,0.522975405041545,0.339601052526,true
v1,baseline,T3,H1,48–96h,27,16,11,0.592592592592593,26.4274952703931,0.978796121125671,4.01272422531529,2.19996593105891,-0.797450875140859,0.315820322601977,2.26637301945299,9.38515743625346,-1.02980665274388,71.3333333333333,70,0.488943163229911,0.428140183502,2.52177274227767,1.59363290526,true
