generation,futures_type,lifecycle_stage,strategy,timeframe,instrument,source_schema_id,source_path,source_row_number,source_trade_id,canonical_trade_key,direction,entry_time,exit_time,entry_date,exit_date,entry_year,entry_month,exit_year,exit_month,entry_weekday,exit_weekday,entry_hour,exit_hour,canonical_C1_R,gross_R,cost_R,MAE_R,MFE_R,exit_reason_raw,entry_price,exit_price,stop_raw,holding_source_value,holding_minutes,holding_hours,MAE_status,MFE_status,exit_reason_status,stop_status,holding_status
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,18,T2-H1-CNYRUBF-000017,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|18|T2-H1-CNYRUBF-000017,LONG,2023-10-10 11:00:00+03:00,2023-10-10 13:00:00+03:00,2023-10-10,2023-10-10,2023,10,2023,10,1,1,11,13,-0.547624793186,-0.538573143712,0.00905164947415,0.357540154229,0.0407324226337,EMA50_TREND_LOSS,13.752,13.633,13.5310457965,2,120,2,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,19,T2-H1-CNYRUBF-000018,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|19|T2-H1-CNYRUBF-000018,LONG,2023-10-10 17:00:00+03:00,2023-10-11 12:00:00+03:00,2023-10-10,2023-10-11,2023,10,2023,10,1,2,17,12,-0.402713760029,-0.376732227124,0.0259815329051,0.766455220701,1.48094737559,EMA50_TREND_LOSS,13.71,13.681,13.6330222479,10,1140,19,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,20,T2-H1-CNYRUBF-000019,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|20|T2-H1-CNYRUBF-000019,SHORT,2023-10-19 21:00:00+03:00,2023-10-23 10:00:00+03:00,2023-10-19,2023-10-23,2023,10,2023,10,3,0,21,10,2.14557371665,2.18021340472,0.0346396880707,0.207838128424,3.61984740339,ATR_TRAILING_STOP,13.209,13.0831204944,13.2667372405,19,5100,85,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,21,T2-H1-CNYRUBF-000020,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|21|T2-H1-CNYRUBF-000020,SHORT,2023-10-30 11:00:00+03:00,2023-10-30 20:00:00+03:00,2023-10-30,2023-10-30,2023,10,2023,10,0,0,11,20,-0.30886084309,-0.286917002704,0.0219438403857,0,1.19593930102,ATR_TRAILING_STOP,12.754,12.7801501175,12.8451417493,9,540,9,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,22,T2-H1-CNYRUBF-000021,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|22|T2-H1-CNYRUBF-000021,SHORT,2023-11-21 19:00:00+03:00,2023-11-22 14:00:00+03:00,2023-11-21,2023-11-22,2023,11,2023,11,1,2,19,14,-1.05361761666,-1,0.0536176166646,0.750646633304,1.34044041661,INITIAL_STOP,12.3,12.3373011731,12.3373011731,10,1140,19,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,23,T2-H1-CNYRUBF-000022,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|23|T2-H1-CNYRUBF-000022,SHORT,2023-11-30 13:00:00+03:00,2023-11-30 16:00:00+03:00,2023-11-30,2023-11-30,2023,11,2023,11,3,3,13,16,-0.992841222994,-0.930788646557,0.0620525764371,0.775657205464,0.0930788646557,EMA50_TREND_LOSS,12.394,12.424,12.4262307326,3,180,3,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,24,T2-H1-CNYRUBF-000023,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|24|T2-H1-CNYRUBF-000023,LONG,2024-01-30 18:00:00+03:00,2024-01-31 12:00:00+03:00,2024-01-30,2024-01-31,2024,1,2024,1,1,2,18,12,-0.441122850165,-0.400868393913,0.0402544562514,0.301908421885,0.905725265656,ATR_TRAILING_STOP,12.445,12.4250832787,12.3953160597,10,1080,18,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,25,T2-H1-CNYRUBF-000024,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|25|T2-H1-CNYRUBF-000024,LONG,2024-02-02 23:00:00+03:00,2024-02-05 16:00:00+03:00,2024-02-02,2024-02-05,2024,2,2024,2,4,0,23,16,-0.374948457487,-0.269942135935,0.105006321552,0.210012643104,4.30525918363,ATR_TRAILING_STOP,12.595,12.5898585546,12.5759535277,9,3900,65,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,26,T2-H1-CNYRUBF-000025,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|26|T2-H1-CNYRUBF-000025,LONG,2024-02-19 09:00:00+03:00,2024-02-21 16:00:00+03:00,2024-02-19,2024-02-21,2024,2,2024,2,0,2,9,16,0.840495782919,0.874504693336,0.0340089104166,0.272071283333,1.71744997604,ATR_TRAILING_STOP,12.735,12.7864279748,12.6761918825,39,3300,55,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,27,T2-H1-CNYRUBF-000026,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|27|T2-H1-CNYRUBF-000026,SHORT,2024-03-28 14:00:00+03:00,2024-03-28 18:00:00+03:00,2024-03-28,2024-03-28,2024,3,2024,3,3,3,14,18,-1.05519075196,-1,0.055190751959,0.965838159283,0.303549135775,INITIAL_STOP,12.707,12.7432379553,12.7432379553,4,240,4,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,28,T2-H1-CNYRUBF-000027,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|28|T2-H1-CNYRUBF-000027,SHORT,2024-03-29 16:00:00+03:00,2024-04-01 10:00:00+03:00,2024-03-29,2024-04-01,2024,3,2024,4,4,0,16,10,-0.793544703314,-0.736976268775,0.0565684345386,0.565684345386,1.04651603896,ATR_TRAILING_STOP,12.682,12.7080560956,12.7173554065,10,3960,66,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,29,T2-H1-CNYRUBF-000028,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|29|T2-H1-CNYRUBF-000028,SHORT,2024-04-26 13:00:00+03:00,2024-04-27 09:00:00+03:00,2024-04-26,2024-04-27,2024,4,2024,4,4,5,13,9,1.36424722769,1.40322571991,0.0389784922197,0.0584677383296,2.9623654087,ATR_TRAILING_STOP,12.655,12.583,12.706310348,12,1200,20,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,30,T2-H1-CNYRUBF-000029,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|30|T2-H1-CNYRUBF-000029,SHORT,2024-04-27 12:00:00+03:00,2024-04-27 16:00:00+03:00,2024-04-27,2024-04-27,2024,4,2024,4,5,5,12,16,-1.02566268955,-1,0.0256626895525,0.641567238813,0.0641567238813,INITIAL_STOP,12.548,12.625934154,12.625934154,4,240,4,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,31,T2-H1-CNYRUBF-000030,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|31|T2-H1-CNYRUBF-000030,SHORT,2024-05-22 18:00:00+03:00,2024-05-27 16:00:00+03:00,2024-05-22,2024-05-27,2024,5,2024,5,2,0,18,16,4.66148629012,4.7122292124,0.0507429222802,0.989486984464,6.57120843529,ATR_TRAILING_STOP,12.411,12.2252704834,12.4504143638,45,7080,118,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,32,T2-H1-CNYRUBF-000031,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|32|T2-H1-CNYRUBF-000031,SHORT,2024-06-04 12:00:00+03:00,2024-06-05 11:00:00+03:00,2024-06-04,2024-06-05,2024,6,2024,6,1,2,12,11,-0.589281654656,-0.568509170174,0.0207724844826,0.810126894823,0.15579363362,ATR_TRAILING_STOP,12.206,12.2607367524,12.3022812129,15,1380,23,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,33,T2-H1-CNYRUBF-000032,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|33|T2-H1-CNYRUBF-000032,SHORT,2024-06-28 13:00:00+03:00,2024-06-28 17:00:00+03:00,2024-06-28,2024-06-28,2024,6,2024,6,4,4,13,17,-0.613315014775,-0.604655626534,0.00865938824139,0.0606157176897,0.476266353276,ATR_TRAILING_STOP,11.555,11.6946531971,11.7859631979,4,240,4,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,34,T2-H1-CNYRUBF-000033,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|34|T2-H1-CNYRUBF-000033,LONG,2024-07-16 14:00:00+03:00,2024-07-17 18:00:00+03:00,2024-07-16,2024-07-17,2024,7,2024,7,1,2,14,18,-0.955789253547,-0.915691286193,0.0400979673545,0.601469510317,0.280685771481,ATR_TRAILING_STOP,12.05,12.0043272965,12.00012216,18,1680,28,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,35,T2-H1-CNYRUBF-000034,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|35|T2-H1-CNYRUBF-000034,SHORT,2024-07-25 21:00:00+03:00,2024-07-26 14:00:00+03:00,2024-07-25,2024-07-26,2024,7,2024,7,3,4,21,14,-0.484118452121,-0.441279502489,0.0428389496315,0.385550546683,1.24232953931,ATR_TRAILING_STOP,11.736,11.7566017891,11.7826864855,8,1020,17,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,36,T2-H1-CNYRUBF-000035,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|36|T2-H1-CNYRUBF-000035,SHORT,2024-08-01 12:00:00+03:00,2024-08-02 11:00:00+03:00,2024-08-01,2024-08-02,2024,8,2024,8,3,4,12,11,-0.279890189479,-0.246291287163,0.0335989023167,0.335989023167,0.789574204443,ATR_TRAILING_STOP,11.777,11.7916606746,11.8365257542,14,1380,23,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,37,T2-H1-CNYRUBF-000036,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|37|T2-H1-CNYRUBF-000036,SHORT,2024-08-02 18:00:00+03:00,2024-08-02 23:00:00+03:00,2024-08-02,2024-08-02,2024,8,2024,8,4,4,18,23,-0.143127303197,-0.107345477398,0.0357818257994,0.196800041896,0.339927345094,EMA50_TREND_LOSS,11.803,11.809,11.858894297,5,300,5,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,baseline,T2,H1,CNYRUBF,V3_T2_BASELINE,TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv,38,T2-H1-CNYRUBF-000037,v3|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/baseline/T2/H1/CNYRUBF/trades.csv|38|T2-H1-CNYRUBF-000037,SHORT,2024-08-23 18:00:00+03:00,2024-08-27 11:00:00+03:00,2024-08-23,2024-08-27,2024,8,2024,8,4,1,18,11,2.31316481913,2.35186920851,0.0387043893747,0.270930725623,4.2961872206,ATR_TRAILING_STOP,11.855,11.7334701556,11.9066737257,23,5340,89,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
