generation,lifecycle_stage,strategy,timeframe,entry_hour,trades,winners,losers,win_rate,net_R,expectancy_R,PF,avg_win_R,avg_loss_R,median_R,std_R,best_trade_R,worst_trade_R,average_holding_hours,median_holding_hours,average_MAE_R,median_MAE_R,average_MFE_R,median_MFE_R,small_sample_flag
v1,baseline,T2,M30,9,1,1,0,1,0.144117407952,0.144117407952,NA,0.144117407952,NA,0.144117407952,0,0.144117407952,0.144117407952,11,11,0.565044838708,0.565044838708,1.2787856876,1.2787856876,true
v1,baseline,T3,H1,0,1,0,1,0,-1.00383187104129,-1.00383187104129,0,NA,-1.00383187104129,-1.00383187104129,0,-1.00383187104129,-1.00383187104129,10,10,1,1,0,0,true
v1,baseline,T3,H1,10,7,2,5,0.285714285714286,1.31560690561465,0.187943843659236,1.42353002887958,2.21094823110676,-0.621257911319775,-0.393358361379878,1.36103441043176,2.86446280794682,-1.03051699648793,45.2857142857143,9,0.509685410813143,0.376445202599,1.52038585251171,1.10936866364,true
v1,baseline,T3,H1,11,10,6,4,0.6,8.26545181072936,0.826545181072936,3.18838311201488,2.00706987896026,-0.944241865758049,0.740130254720915,1.74313172878251,3.87230407780462,-1.04752562596437,44.3,38.5,0.51339816167122,0.516372168799,2.093487657047,1.867278469325,true
v1,baseline,T3,H1,12,19,8,11,0.421052631578947,6.39997615706381,0.336840850371779,1.70987038960669,1.92695911207385,-0.819608794502451,-0.588697558773593,1.64802172242687,4.8003653994652,-1.02992811503646,40.8947368421053,29,0.544663854539126,0.603630039948,1.73915157583345,0.762638482739,true
v1,baseline,T3,H1,13,17,10,7,0.588235294117647,4.55415256772321,0.26789132751313,1.97500362882993,0.922506089366296,-0.667272617991394,0.218550372031072,0.984776587597008,2.24594533753442,-1.04112615254922,20.8235294117647,22,0.408302242974594,0.210664717396,1.76870254213471,1.67894683124,true
v1,baseline,T3,H1,14,9,4,5,0.444444444444444,4.3755421393712,0.486171348819023,2.26205284137166,1.96063651307753,-0.69340078258778,-0.363135872886562,1.60418334284262,3.81828711383638,-1.00351241229911,46.8888888888889,27,0.583055812690333,0.527071349953,1.946503786579,1.33536537918,true
v1,baseline,T3,H1,15,10,5,5,0.5,29.155526311813,2.9155526311813,8.50937902518244,6.60761491020541,-0.77650964784281,0.816937584540659,4.85031286048823,13.9644679247218,-1.01698005262629,31.1,25.5,0.45872083446997,0.3621404869745,6.1450877933612,2.378860966531,true
v1,baseline,T3,H1,16,7,6,1,0.857142857142857,3.5202325948884,0.502890370698343,4.5057218412318,0.754061959625394,-1.00413916286396,0.678261890723442,0.722757227293792,1.42489832576774,-1.00413916286396,54.5714285714286,44,0.498072782761857,0.545992919985,1.86591419131786,2.12113277872,true
v1,baseline,T3,H1,17,6,2,4,0.333333333333333,0.494426930806553,0.0824044884677589,1.17492088391292,1.6605007749183,-0.706643654757514,-0.423953060565489,1.23986484239389,2.48895199758899,-1.00162338332806,54,57,0.640653681067167,0.720047534992,1.569404847754,1.117507313754,true
v1,baseline,T3,H1,18,10,6,4,0.6,11.5569900679417,1.15569900679417,5.3023522018423,2.37386546004532,-0.671550673082557,0.427711491264175,2.17301922117432,5.22433723942161,-1.00409893707055,35.1,24,0.4128372085496,0.3823167745675,2.7887866537142,1.792908838665,true
v1,baseline,T3,H1,19,9,1,8,0.111111111111111,-5.88058543918953,-0.65339838213217,0.0760258349289391,0.48386246584174,-0.795555988128909,-0.742518423041847,0.459780036601113,0.48386246584174,-1.01708932397959,47.3333333333333,45,0.808506857113556,0.911109816608,0.701705152868133,0.616056496501,true
v1,baseline,T3,H1,20,6,0,6,0,-4.19550627534234,-0.699251045890391,0,NA,-0.699251045890391,-0.750502268037492,0.318427634880977,-0.322886838580188,-1.02980665274388,48.3333333333333,41.5,0.7193405268775,0.8420976483575,0.745357170064333,0.7310632582385,true
v1,baseline,T3,H1,21,1,0,1,0,-1.00393920654503,-1.00393920654503,0,NA,-1.00393920654503,-1.00393920654503,0,-1.00393920654503,-1.00393920654503,14,14,1,1,0.177264294526,0.177264294526,true
v1,baseline,T3,H1,22,1,0,1,0,-1.00408756690294,-1.00408756690294,0,NA,-1.00408756690294,-1.00408756690294,0,-1.00408756690294,-1.00408756690294,13,13,1,1,0.224816179662,0.224816179662,true
v1,baseline,T3,H1,23,1,0,1,0,-1.00436125908017,-1.00436125908017,0,NA,-1.00436125908017,-1.00436125908017,0,-1.00436125908017,-1.00436125908017,14,14,1,1,0.414319612616,0.414319612616,true
v1,baseline,T3,M30,0,1,0,1,0,-1.04519661010469,-1.04519661010469,0,NA,-1.04519661010469,-1.04519661010469,0,-1.04519661010469,-1.04519661010469,9.5,9.5,1,1,0,0,true
v1,baseline,T3,M30,10,32,15,17,0.46875,17.3315057079998,0.541609553374995,2.1642683647125,2.14784555712066,-0.875657508753533,-0.307659358630397,1.8557289046592,4.91048512617811,-1.09593625999077,15.4375,6,0.645343431681606,0.724886050883,1.90366691113369,1.133313977446,false
v1,baseline,T3,M30,11,33,13,20,0.393939393939394,20.4379266646025,0.61933111104856,2.43686649090821,2.66629871576302,-0.711197832015838,-0.358258057428294,2.30734673698865,9.88766427080251,-1.0413162925572,18.8333333333333,6,0.535181002333633,0.547416339321,2.01796691558758,1.19806294759,false
v1,baseline,T3,M30,12,32,17,15,0.53125,14.0274574741241,0.438358046066377,2.21580572630311,1.50382581323728,-0.769172090060651,0.073012892673754,1.70595866619271,7.064062190526,-1.05695204313568,17.375,5.75,0.525166120671031,0.4682222684725,1.83478822427493,1.35146660202,false
v1,baseline,T3,M30,13,22,11,11,0.5,9.84059760820761,0.447299891282164,2.19417534452487,1.64373581745732,-0.749136034892987,0.143356768397036,1.86651000107222,7.55020501831824,-1.02889232895764,19,9.5,0.598663400375836,0.503276620936,1.81537815488186,1.388711512515,true
v1,baseline,T3,M30,14,20,10,10,0.5,13.15707597558,0.657853798779002,2.70833007036598,2.0858793696185,-0.7701717720605,-0.0395929378312499,1.98895807857681,5.49462517145491,-1.05703393038575,17.825,14.25,0.57689401873733,0.631395018899,2.07399475943935,1.2203031881125,true
v1,baseline,T3,M30,15,13,5,8,0.384615384615385,3.84400546832456,0.295692728332658,1.60328153906346,2.04316645027504,-0.796478347881333,-0.299543044085144,1.71873896468774,4.71492441287121,-1.02944078588576,15.3076923076923,7.5,0.670436444322923,0.822898253084,1.47031253813735,0.502674585677,true
v1,baseline,T3,M30,16,13,5,8,0.384615384615385,6.79988098980954,0.523067768446888,2.61820887964234,2.20039687236984,-0.525262921504954,-0.0637100522875658,2.24824364334271,7.69567657865381,-1.05501230452408,18.2692307692308,18,0.544755195621754,0.421957488346,1.951503058452,0.977456272277,true
v1,baseline,T3,M30,17,17,9,8,0.529411764705882,15.4245494657078,0.907326439159282,4.91485415100129,2.15161729161081,-0.49250076984869,0.467589113489187,1.82283446748087,5.3917498116655,-0.949587160239829,29,17.5,0.436116852318765,0.372371506225,2.29609594423234,1.87628838473,true
v1,baseline,T3,M30,18,20,9,11,0.45,8.75343975840151,0.437671987920075,2.21915105066855,1.77037629095977,-0.652722441839671,-0.230322684473299,1.70386727873616,6.41261429040075,-1.04915136128757,29.575,18,0.50130401043913,0.484282059904,1.69445380309237,0.889546279993,true
v1,baseline,T3,M30,19,13,4,9,0.307692307692308,-0.587470569360181,-0.045190043796937,0.909771530567505,1.48086297598686,-0.723435830367514,-0.615185382882556,1.14499440630158,2.66206680284793,-1.04654090708808,29.3076923076923,16.5,0.55624049238,0.609048651094,1.27743194270016,0.735185403407,true
v1,baseline,T3,M30,20,5,2,3,0.4,0.563837253175009,0.112767450635002,1.18766455377054,1.78416623234585,-1.0014984038389,-0.926334483417599,1.47100416930518,2.64985810471065,-1.04321037986081,24.5,16,0.7040985758906,0.922722458771,1.5909668671908,0.432103798608,true
v1,baseline,T3,M30,22,4,0,4,0,-3.87420390437963,-0.968550976094907,0,NA,-0.968550976094907,-0.997316092382568,0.0716745347738026,-0.847218479356711,-1.03235324025778,18.25,6.25,0.9445110278655,0.988668349871,0.2998262813355,0.19268072085,true
v1,baseline,T3,M30,9,10,3,7,0.3,-4.58200446320215,-0.458200446320215,0.355039029312091,0.84076943714586,-1.01490182494853,-1.00861648437107,0.854836952586133,1.03916224388197,-1.05037345133686,9.45,2,0.8859962943601,0.9940819312945,0.99410841761794,0.472226844706,true
v1,true_oos,T2,H1,0,2,1,1,0.5,4.176119148522,2.088059574261,9.83072963100145,4.64902674767,-0.472907599148,2.088059574261,2.560967173409,4.64902674767,-0.472907599148,46.5,46.5,0.492533913325,0.492533913325,3.774612946065,3.774612946065,true
v1,true_oos,T2,H1,10,3,0,3,0,-2.454266835768,-0.818088945256,0,NA,-0.818088945256,-0.79716158859,0.142254514800127,-0.655272345488,-1.00183290169,11.6666666666667,5,0.895861491498,0.953108880812,0.0455180247900667,0.0385454320876,true
v1,true_oos,T2,H1,11,2,0,2,0,-1.330132504475,-0.6650662522375,0,NA,-0.6650662522375,-0.6650662522375,0.3678308180025,-0.297235434235,-1.03289707024,15.5,15.5,0.317906442497,0.317906442497,0.7310135425675,0.7310135425675,true
v1,true_oos,T2,H1,12,4,2,2,0.5,5.203898653145,1.30097466328625,4.03468505281527,3.45935274119,-0.8574034146175,0.4112602520525,2.55467300041916,5.38645159338,-1.00507344434,56.5,49.5,0.33530494320525,0.280327413488,2.99930605671925,1.880102072225,true
v1,true_oos,T2,H1,13,9,3,6,0.333333333333333,3.759286138744,0.417698459860444,1.86599081550709,2.70010308121333,-0.723503850816,-0.575955409786,1.88604035611564,5.02164235881,-1.03128418268,34.1111111111111,29,0.386296726013889,0.438853693833,1.71389127469327,0.403301675691,true
v1,true_oos,T2,H1,14,5,2,3,0.4,-0.135633568585,-0.027126713717,0.914715048309097,0.7273620010375,-0.53011919022,-0.351238574085,0.712763413750024,1.27257695319,-0.62767072257,38.8,24,0.346831170781,0.323234622141,1.1157645710906,0.72214902721,true
v1,true_oos,T2,H1,15,6,0,6,0,-6.15269108441,-1.02544851406833,0,NA,-1.02544851406833,-1.01330200292,0.0245412003217968,-1.00291382935,-1.06840176724,13.5,3,0.647658505929,0.5805405128255,0.479603168562167,0.362616483722,true
v1,true_oos,T2,H1,16,3,1,2,0.333333333333333,6.028363547141,2.00945451571367,5.83033288952828,7.27638592676,-0.6240111898095,-0.619234217985,3.72428495919773,7.27638592676,-0.628788161634,33.3333333333333,24,0.394342920270333,0.552507042056,3.89885865859333,1.75144921876,true
v1,true_oos,T2,H1,17,10,6,4,0.6,13.065996293998,1.3065996293998,5.55041417066165,2.65623040980883,-0.71784654121375,0.417113670374,2.49936865816429,6.72281966529,-0.98013068438,54.5,37.5,0.47495068245836,0.518396348743,2.8715520502608,1.49032481724,true
v1,true_oos,T2,H1,18,6,4,2,0.666666666666667,12.644345502661,2.10739091711017,7.92792123827945,3.617368464757,-0.9125641781835,0.376808242092,4.91156450110221,12.9932280859,-1.03796632804,76.5,31.5,0.408933579208667,0.4256648316175,3.33570526947667,1.241382000144,true
v1,true_oos,T2,H1,19,11,7,4,0.636363636363636,6.630286342238,0.602753303839818,2.98671186287411,1.42394326760071,-0.83432913274175,0.348287544569,1.6890092216256,4.99905620712,-1.00465877357,45.0909090909091,42,0.657173289659273,0.671520418229,2.31790466494409,1.78510521546,true
v1,true_oos,T2,H1,20,7,4,3,0.571428571428571,1.623414131945,0.231916304563571,1.54980409109313,1.14403198520425,-0.984237936290667,0.15071308202,1.40161501059961,3.23250295756,-1.02818440505,43.4285714285714,46,0.524851406422,0.691291248083,1.78651328860586,0.973355321381,true
v1,true_oos,T2,H1,22,1,0,1,0,-0.201299514311,-0.201299514311,0,NA,-0.201299514311,-0.201299514311,0,-0.201299514311,-0.201299514311,20,20,0.119025225252,0.119025225252,1.38862762794,1.38862762794,true
v1,true_oos,T2,M30,0,1,0,1,0,-0.417529332921,-0.417529332921,0,NA,-0.417529332921,-0.417529332921,0,-0.417529332921,-0.417529332921,15.5,15.5,0.308013442319,0.308013442319,0.581803168825,0.581803168825,true
v1,true_oos,T2,M30,10,6,1,5,0.166666666666667,-3.963093268084,-0.660515544680667,0.196687508474705,0.970345847943,-0.9866878232054,-1.00465692756,0.730953018268444,0.970345847943,-1.03482379633,5,1.5,0.499393320042333,0.483642659177,0.64857134019875,0.255327625606,true
v1,true_oos,T2,M30,11,14,2,12,0.142857142857143,-9.1234968923185,-0.651678349451321,0.0436715258238284,0.20831599230575,-0.795010739744167,-0.8642634353305,0.446709116668801,0.364905534489,-1.03638066874,7.17857142857143,4.75,0.560232908022429,0.6052606373205,0.679899080952229,0.646604490144,true
v1,true_oos,T2,M30,12,23,9,14,0.391304347826087,6.3778642969206,0.2772984476922,1.62813442442243,1.8368361952069,-0.725261532852964,-0.278722597931,1.97314335080989,7.51582096323,-1.07358241004,17.0217391304348,7.5,0.45663060242257,0.504201207066,1.62073483768496,1.08153505004,true
v1,true_oos,T2,M30,13,27,9,18,0.333333333333333,11.3092008762047,0.418859291711285,1.80432837854734,2.81884760059511,-0.781134862730628,-0.709060543261,2.35101607758177,9.25352282824,-1.07661287982,14.1111111111111,5,0.479651736586641,0.506196228818,1.9981710004194,0.684909351032,true
v1,true_oos,T2,M30,14,20,6,14,0.3,1.1622947184265,0.058114735921325,1.11806386704103,1.8344869322208,-0.703187633921307,-0.405070268157,1.4023642220238,3.86931565918,-1.05671740581,23.45,13.75,0.50284585253825,0.4595101623195,1.37174676557521,0.7375454582305,true
v1,true_oos,T2,M30,15,16,0,16,0,-12.003259840037,-0.750203740002312,0,NA,-0.750203740002312,-0.7758588431135,0.296901085459521,-0.292959695361,-1.10376364805,6.71875,3,0.62106849941825,0.636993594438,0.435176685578781,0.418020398175,true
v1,true_oos,T2,M30,16,16,8,8,0.5,0.1481068787558,0.0092566799222375,1.02491161181502,0.76167522275185,-0.743161862907375,-0.2595943295741,1.01772132279046,3.19759809166,-1.03899616724,21.96875,17.5,0.446836157030169,0.449555836551,1.28245669590154,0.878540473489,true
v1,true_oos,T2,M30,17,23,10,13,0.434782608695652,32.4930017019496,1.41273920443259,5.13867660117607,4.03440625199696,-0.603927755232308,-0.0652409299648,4.1179584896741,14.6116728165,-1.07069677097,24.8478260869565,17,0.379152157656083,0.377939991352,2.88612814062579,1.10546510428,true
v1,true_oos,T2,M30,18,8,3,5,0.375,3.1559840627636,0.39449800784545,2.15622680641046,1.96184618191,-0.54591089659328,-0.1739783302727,1.71451341237077,4.63197926066,-0.986644091222,46.375,51.75,0.3895356734482,0.3569339026935,1.808828310702,1.42807067071,true
v1,true_oos,T2,M30,19,13,3,10,0.230769230769231,-2.665776561678,-0.205059735513692,0.533151678294375,1.014793015016,-0.5710155606726,-0.416518452069,0.809760346954218,2.24742770843,-1.01830484393,25.3846153846154,17.5,0.476584215269615,0.416518452069,1.23258684982538,0.78675707613,true
v1,true_oos,T2,M30,20,2,1,1,0.5,1.86245269222,0.93122634611,2.85135801396912,2.86844541657,-1.00599272435,0.93122634611,1.93721907046,2.86844541657,-1.00599272435,25.25,25.25,0.6367844938705,0.6367844938705,2.22531670292,2.22531670292,true
v1,true_oos,T2,M30,21,1,0,1,0,-1.01604838979,-1.01604838979,0,NA,-1.01604838979,-1.01604838979,0,-1.01604838979,-1.01604838979,2,2,0.882661438325,0.882661438325,0.240725846816,0.240725846816,true
v1,true_oos,T2,M30,9,1,1,0,1,0.79412235709,0.79412235709,NA,0.79412235709,NA,0.79412235709,0,0.79412235709,0.79412235709,9,9,0.881648450713,0.881648450713,2.45602068413,2.45602068413,true
v1,true_oos,T3,H1,0,1,0,1,0,-1.00168602409,-1.00168602409,0,NA,-1.00168602409,-1.00168602409,0,-1.00168602409,-1.00168602409,59,59,1,1,0,0,true
v1,true_oos,T3,H1,10,13,7,6,0.538461538461538,11.894563920018,0.914966455386,3.52138522638703,2.37314797233143,-0.786245314383667,1.06206423737,1.994051145059,5.93750074397,-1.03134633743,29.8461538461538,25,0.568708027216246,0.49664144903,2.20260442912923,2.44369106788,true
v1,true_oos,T3,H1,11,16,9,7,0.5625,2.4118185585809,0.150738659911306,1.63855010230583,0.687649085645644,-0.539574744604271,0.1275058129369,0.810535328456397,1.90002627775,-1.02227541576,21.9375,24,0.361140973107044,0.2806553695855,1.59533771776859,1.42637038759,true
v1,true_oos,T3,H1,12,8,6,2,0.75,19.035792498221,2.37947406227762,10.9606953631482,3.4911472034545,-0.955545361253,3.014009034055,2.38622208065576,5.25554772617,-1.01750681517,32.875,26,0.487324291574,0.395110722796,4.22064507006788,4.88550842141,true
v1,true_oos,T3,H1,13,5,3,2,0.6,4.253222268069,0.8506444536138,3.83787325676959,1.91731935864067,-0.7493679039265,0.961391679212,1.51906044093848,3.248303729,-1.04792554046,43,22,0.6896010073752,0.647138708189,2.2538356637006,2.63649103336,true
v1,true_oos,T3,H1,14,3,1,2,0.333333333333333,0.37748582215,0.125828607383333,1.18591129986035,2.40794778134,-1.015230979595,-1.00360836488,1.61372984692364,2.40794778134,-1.02685359431,30.3333333333333,24,0.940514486029,1,1.38275854006467,0.21650189304,true
v1,true_oos,T3,H1,15,2,2,0,1,1.689337935728,0.844668967864,NA,0.844668967864,NA,0.844668967864,0.689561857426,1.53423082529,0.155107110438,25.5,25.5,0.13105933514135,0.13105933514135,2.34309567188,2.34309567188,true
v1,true_oos,T3,H1,16,6,3,3,0.5,9.547554300313,1.59125905005217,5.35847745720204,3.91270843178667,-0.730190331682333,0.480611366114,2.88644165187501,7.23850694164,-0.928900677587,54.6666666666667,25,0.745703211369667,0.758733270944,2.99959143325033,1.962236272372,true
v1,true_oos,T3,H1,17,5,0,5,0,-2.996643044856,-0.5993286089712,0,NA,-0.5993286089712,-0.434011018674,0.294719338390084,-0.241929890898,-1.00478951748,25.2,20,0.7189167530692,0.738881452734,0.55587929137274,0.532681977553,true
v1,true_oos,T3,H1,18,11,4,7,0.363636363636364,0.136388544296,0.0123989585723636,1.02509274747484,1.392941404052,-0.776482438844571,-0.532561248422,1.31539880485269,3.49342069029,-1.02461571005,21.3636363636364,23,0.549546848958864,0.748689820176,1.44503406430563,0.907502812334,true
v1,true_oos,T3,H1,19,12,4,8,0.333333333333333,7.8224043283522,0.651867027362683,5.06750157630713,2.43638788583,-0.240393401870975,-0.03559176786565,1.3770592669772,3.95369550349,-0.532265150049,31.8333333333333,24.5,0.30759106683425,0.246362509755,2.052818154092,1.376479292245,true
v1,true_oos,T3,H1,20,12,4,8,0.333333333333333,6.623341791459,0.55194514928825,2.62453355727692,2.67510368055075,-0.509634116343,-0.2206397051355,1.92557697349553,5.97370823147,-1.02918688957,38.5,20,0.4707422831571,0.4301707779345,1.97817443211292,1.075346346995,true
v1,true_oos,T3,H1,21,1,0,1,0,-0.525871013125,-0.525871013125,0,NA,-0.525871013125,-0.525871013125,0,-0.525871013125,-0.525871013125,85,85,0.784954933864,0.784954933864,0.669520384766,0.669520384766,true
v1,true_oos,T3,H1,23,1,0,1,0,-1.00496643797,-1.00496643797,0,NA,-1.00496643797,-1.00496643797,0,-1.00496643797,-1.00496643797,59,59,1,1,0.0248321898721,0.0248321898721,true
v1,true_oos,T3,H1,8,1,0,1,0,-1.03206134373,-1.03206134373,0,NA,-1.03206134373,-1.03206134373,0,-1.03206134373,-1.03206134373,1,1,1,1,0,0,true
v1,true_oos,T3,M30,0,3,2,1,0.666666666666667,0.49480168244,0.164933894146667,2.99354480735265,0.3715018096595,-0.248201936879,0.331521931575,0.293949317411015,0.411481687744,-0.248201936879,10.8333333333333,11,0.427019325949333,0.405579026968,1.97960446815333,2.15691716485,true
v1,true_oos,T3,M30,10,28,18,10,0.642857142857143,40.7660145253654,1.45592909019162,6.69819645713862,2.66223392026456,-0.71541960393967,0.5204125206125,3.70693029394162,14.3471077532,-1.05969923102,16.2678571428571,15,0.468278622368875,0.364216350695,3.03354027033825,1.80304371839,true
v1,true_oos,T3,M30,11,21,9,12,0.428571428571429,19.6756733484765,0.936936826117927,5.13288013122852,2.71515987753978,-0.396730462448467,-0.115123756292,2.507219555076,8.71803451859,-1.00594124374,14.547619047619,11,0.492522230950876,0.360547319213,2.45518888020753,1.43155835236,true
v1,true_oos,T3,M30,12,19,11,8,0.578947368421053,5.5725274745112,0.293290919711116,1.69712473353684,1.23328316888211,-0.999198422899,0.217307897818,1.29513077873363,2.95000272175,-1.0455227973,11.6315789473684,6.5,0.573050083781768,0.692829377911,1.71571237104405,1.72726135536,true
v1,true_oos,T3,M30,13,17,7,10,0.411764705882353,-4.5811328944973,-0.269478405558665,0.363581578872966,0.373881503002957,-0.7198303415518,-0.249401726815,0.62125201742593,0.693286110772,-1.06384648697,12.6176470588235,9,0.640323180899235,0.652335385134,0.987115276224235,0.967539739374,true
v1,true_oos,T3,M30,14,11,4,7,0.363636363636364,5.026103674157,0.456918515832455,1.83986158350524,2.752636638707,-0.854920411524429,-0.867595739491,2.13807435811032,6.17237031272,-1.03737182407,24.1363636363636,20.5,0.643406309664909,0.871205162373,1.78273210034686,0.531482242917,true
v1,true_oos,T3,M30,15,6,2,4,0.333333333333333,6.348063823735,1.05801063728917,2.8787087896821,4.863507113825,-0.84473760097875,-0.6566223198475,3.12311397601062,7.57409586893,-1.03798321932,16.0833333333333,11.5,0.703709166204517,0.8284152097475,2.51653835053433,0.5222161419175,true
v1,true_oos,T3,M30,16,4,2,2,0.5,5.22591430786,1.306478576965,3.56661235274715,3.63101395208,-1.01805679815,1.27982016132,2.3250333443491,3.69773071329,-1.03145672807,14.25,13.5,0.71595530225625,0.9319106045125,2.9800470290635,2.9226641295295,true
v1,true_oos,T3,M30,17,11,6,5,0.545454545454545,1.157358829968,0.105214439088,1.36476304298897,0.721710796902667,-0.6345811902896,0.174940045614,0.859845411305092,2.22991943897,-0.932630865938,21.6363636363636,17,0.383355627888645,0.294923252843,1.23022685440727,1.21921530725,true
v1,true_oos,T3,M30,18,14,3,11,0.214285714285714,-1.0978800328093,-0.0784200023435214,0.843951646129446,1.97921058432667,-0.6395919805263,-0.6396658244135,1.23495539923543,3.59063177147,-1.00788465818,20.8928571428571,16,0.561845198181293,0.686487261586,1.23728367883781,0.533574480364,true
v1,true_oos,T3,M30,19,4,3,1,0.75,5.838283398913,1.45957084972825,8.03633313275993,2.222672398245,-0.829733795822,1.5074979460825,1.74220388201893,3.65302130257,-0.829733795822,23.75,20,0.30102481895275,0.2046614045535,2.8988296123395,2.79618045639,true
v1,true_oos,T3,M30,20,8,3,5,0.375,0.2601630136943,0.0325203767117875,1.10003163246102,0.953656817079433,-0.5201614875088,-0.2451943546545,1.02604985131701,2.55649372096,-1.00248478747,18.8125,14.25,0.385095491572425,0.356759858837,1.4168792155045,0.8471528952845,true
v1,true_oos,T3,M30,21,4,2,2,0.5,-0.227934585158,-0.0569836462895,0.88830607727297,0.906386275426,-1.020353568005,-0.362609708674,1.06036220495525,1.53276007299,-1.0354752408,14.875,14,0.628861151944,0.6420877421265,1.304461381776,0.97970832527,true
v1,true_oos,T3,M30,23,1,0,1,0,-1.0069829337,-1.0069829337,0,NA,-1.0069829337,-1.0069829337,0,-1.0069829337,-1.0069829337,10.5,10.5,1,1,0.0698293370221,0.0698293370221,true
v1,true_oos,T3,M30,7,1,0,1,0,-1.05003981445,-1.05003981445,0,NA,-1.05003981445,-1.05003981445,0,-1.05003981445,-1.05003981445,1.5,1.5,1,1,0.35027870116,0.35027870116,true
v1,true_oos,T3,M30,9,10,0,10,0,-9.697906745476,-0.9697906745476,0,NA,-0.9697906745476,-1.026409175225,0.115095004761834,-0.720322085835,-1.06645397314,1.9,1,0.9389105222988,1,0.35712761804731,0.2291142955825,true
v1,walk_forward,T2,H1,0,1,0,1,0,-1.11000181041,-1.11000181041,0,NA,-1.11000181041,-1.11000181041,0,-1.11000181041,-1.11000181041,64,64,0,0,6.09902114837,6.09902114837,true
v1,walk_forward,T2,H1,10,1,1,0,1,1.18231378242,1.18231378242,NA,1.18231378242,NA,1.18231378242,0,1.18231378242,1.18231378242,54,54,0.0207832276125,0.0207832276125,2.3277214926,2.3277214926,true
v1,walk_forward,T2,H1,11,2,0,2,0,-0.673268546764,-0.336634273382,0,NA,-0.336634273382,-0.336634273382,0.217717440519,-0.118916832863,-0.554351713901,40,40,0.4107868595065,0.4107868595065,0.470460247039,0.470460247039,true
v1,walk_forward,T2,H1,12,4,0,4,0,-2.313758909967,-0.57843972749175,0,NA,-0.57843972749175,-0.489559768591,0.257940673280861,-0.328153599805,-1.00648577298,20,15,0.51937703740525,0.567466172671,0.662469137171,0.6852795965015,true
v1,walk_forward,T2,H1,13,4,3,1,0.75,3.43484273209,0.8587106830225,4.26235384689186,1.49590508568333,-1.05287252496,1.008494009915,1.27967799533896,2.47072723722,-1.05287252496,42.75,21,0.177818643525425,0.07805653101085,2.1384563918375,2.46964207581,true
v1,walk_forward,T2,H1,14,1,0,1,0,-0.400185442969,-0.400185442969,0,NA,-0.400185442969,-0.400185442969,0,-0.400185442969,-0.400185442969,45,45,0.978500833601,0.978500833601,0.864342403014,0.864342403014,true
v1,walk_forward,T2,H1,15,1,1,0,1,6.28675574227,6.28675574227,NA,6.28675574227,NA,6.28675574227,0,6.28675574227,6.28675574227,121,121,0.702088594664,0.702088594664,8.80802055124,8.80802055124,true
v1,walk_forward,T2,H1,16,2,2,0,1,1.663328111623,0.8316640558115,NA,0.8316640558115,NA,0.8316640558115,0.5813143469685,1.41297840278,0.250349708843,61,61,0.6725640202735,0.6725640202735,2.18454941773,2.18454941773,true
v1,walk_forward,T2,H1,17,3,1,2,0.333333333333333,-1.58018240518771,-0.526727468395903,0.00298512819233295,0.00473117019629,-0.792456787692,-0.577438206774,0.414784444855149,0.00473117019629,-1.00747536861,21,19,0.630160051242333,0.474498999074,0.588761517179667,0.253818991989,true
v1,walk_forward,T2,H1,18,6,4,2,0.666666666666667,3.1126742454167,0.518779040902783,2.87495783279911,1.19320112781593,-0.8300651329235,0.53980767090685,1.14361358642828,2.07386215506,-1.00592393587,48,48,0.5690339073785,0.646564438955,2.17067950220817,2.572600560785,true
v1,walk_forward,T2,H1,19,5,3,2,0.6,3.441176924445,0.688235384889,2.98709492678899,1.72431321634667,-0.8658813622975,1.59946652775,1.27381615525131,1.80177248911,-1.00422195439,46.2,40,0.3788827704519,0.360436395716,2.4788535565576,2.90306188486,true
v1,walk_forward,T2,H1,20,2,1,1,0.5,14.918778210827,7.4593891054135,33.7169169249633,15.3747740568,-0.455995845973,7.4593891054135,7.9153849513865,15.3747740568,-0.455995845973,88.5,88.5,0.4260790583535,0.4260790583535,10.39894595905,10.39894595905,true
v1,walk_forward,T2,H1,23,1,0,1,0,-1.00795957259,-1.00795957259,0,NA,-1.00795957259,-1.00795957259,0,-1.00795957259,-1.00795957259,11,11,0.238787177634,0.238787177634,0.0397978629391,0.0397978629391,true
v1,walk_forward,T2,M30,10,2,2,0,1,1.971034119677,0.9855170598385,NA,0.9855170598385,NA,0.9855170598385,0.2552113357615,1.2407283956,0.730305724077,4.25,4.25,0.4298370025245,0.4298370025245,3.43649583349,3.43649583349,true
v1,walk_forward,T2,M30,11,3,0,3,0,-2.664792574298,-0.888264191432667,0,NA,-0.888264191432667,-1.00645912132,0.20007918313388,-0.606523540658,-1.05180991232,3,4,0.541965208067,0.742798951952,0.441924976966,0.452138492492,true
v1,walk_forward,T2,M30,12,7,1,6,0.142857142857143,-4.442103071424,-0.634586153060572,0.256174404119314,1.52986548683,-0.995328093042333,-1.0110505706,0.890673265615925,1.52986548683,-1.09861697982,3.64285714285714,2,0.556204915209857,0.597096289876,0.585438787124429,0.199032096625,true
