trade_id,family,submodel,instrument,variant_id,signal_time,entry_time,exit_time,side,raw_entry_price,entry_price,stop_price,target_price,exit_price,exit_reason,friction,pnl_native,pnl,pnl_R,pnl_bps,bars_held,entry_z,exit_z,w_cny,w_si,beta_at_entry,entry_price_cny,entry_price_si,exit_price_cny,exit_price_si,pnl_cny,pnl_si,total_pnl
2,STRUCTURAL,GERCHIK_A_M5_PROXY,CNYRUBF,STRUCTURAL|GERCHIK_A_M5_PROXY|CNYRUBF|target=3.0,2026-01-15 11:40:00+03:00,2026-01-15 11:40:00+03:00,2026-01-15 13:40:00+03:00,LONG,11.232,11.232999999999999,11.217,11.277,11.270000000000001,TIME,BASE,0.037000000000002586,0.037000000000002586,2.4666666666670376,32.94159544159775,120,,,,,,,,,,,,
2,STRUCTURAL,GERCHIK_A_M5_PROXY,CNYRUBF,STRUCTURAL|GERCHIK_A_M5_PROXY|CNYRUBF|target=3.0,2026-01-15 11:40:00+03:00,2026-01-15 11:40:00+03:00,2026-01-15 13:40:00+03:00,LONG,11.232,11.234,11.217,11.277,11.269,TIME,STRESS,0.03500000000000014,0.03500000000000014,2.3333333333335307,31.160968660968788,120,,,,,,,,,,,,
3,STRUCTURAL,GERCHIK_A_M5_PROXY,CNYRUBF,STRUCTURAL|GERCHIK_A_M5_PROXY|CNYRUBF|target=3.0,2026-01-19 23:05:00+03:00,2026-01-19 23:05:00+03:00,2026-01-19 23:42:00+03:00,LONG,11.151,11.151,11.149,11.157,11.149,STOP,GROSS,-0.002000000000000668,-0.002000000000000668,-1.0,-1.793561115595613,27,,,,,,,,,,,,
3,STRUCTURAL,GERCHIK_A_M5_PROXY,CNYRUBF,STRUCTURAL|GERCHIK_A_M5_PROXY|CNYRUBF|target=3.0,2026-01-19 23:05:00+03:00,2026-01-19 23:05:00+03:00,2026-01-19 23:42:00+03:00,LONG,11.151,11.152,11.149,11.157,11.148,STOP,BASE,-0.0039999999999995595,-0.0039999999999995595,-1.9999999999991118,-3.5871222311896327,27,,,,,,,,,,,,
3,STRUCTURAL,GERCHIK_A_M5_PROXY,CNYRUBF,STRUCTURAL|GERCHIK_A_M5_PROXY|CNYRUBF|target=3.0,2026-01-19 23:05:00+03:00,2026-01-19 23:05:00+03:00,2026-01-19 23:42:00+03:00,LONG,11.151,11.153,11.149,11.157,11.146999999999998,STOP,STRESS,-0.006000000000002004,-0.006000000000002004,-3.0,-5.380683346786839,27,,,,,,,,,,,,
1,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-05 10:16:00+03:00,2026-01-05 10:16:00+03:00,2026-01-05 10:54:00+03:00,LONG,11.31,11.31,11.265,11.4,11.4,TARGET,GROSS,0.08999999999999986,0.08999999999999986,2.0,79.575596816976,38,,,,,,,,,,,,
1,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-05 10:16:00+03:00,2026-01-05 10:16:00+03:00,2026-01-05 10:54:00+03:00,LONG,11.31,11.311,11.265,11.4,11.399000000000001,TARGET,BASE,0.08800000000000097,0.08800000000000097,1.9555555555555801,77.80725022104417,38,,,,,,,,,,,,
1,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-05 10:16:00+03:00,2026-01-05 10:16:00+03:00,2026-01-05 10:54:00+03:00,LONG,11.31,11.312000000000001,11.265,11.4,11.398,TARGET,STRESS,0.08599999999999852,0.08599999999999852,1.9111111111110812,76.03890362510921,38,,,,,,,,,,,,
2,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-06 10:18:00+03:00,2026-01-06 10:18:00+03:00,2026-01-06 12:18:00+03:00,SHORT,11.38,11.38,11.464,11.212,11.395,TIME,GROSS,-0.014999999999998792,-0.014999999999998792,-0.17857142857141498,-13.181019332160625,120,,,,,,,,,,,,
2,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-06 10:18:00+03:00,2026-01-06 10:18:00+03:00,2026-01-06 12:18:00+03:00,SHORT,11.38,11.379000000000001,11.464,11.212,11.395999999999999,TIME,BASE,-0.016999999999997684,-0.016999999999997684,-0.20238095238092568,-14.938488576447876,120,,,,,,,,,,,,
2,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-06 10:18:00+03:00,2026-01-06 10:18:00+03:00,2026-01-06 12:18:00+03:00,SHORT,11.38,11.378,11.464,11.212,11.397,TIME,STRESS,-0.019000000000000128,-0.019000000000000128,-0.22619047619047872,-16.695957820738247,120,,,,,,,,,,,,
3,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-08 10:51:00+03:00,2026-01-08 10:51:00+03:00,2026-01-08 12:51:00+03:00,LONG,11.381,11.381,11.296,11.551,11.399,TIME,GROSS,0.017999999999998906,0.017999999999998906,0.21176470588233795,15.815833406553823,120,,,,,,,,,,,,
3,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-08 10:51:00+03:00,2026-01-08 10:51:00+03:00,2026-01-08 12:51:00+03:00,LONG,11.381,11.382,11.296,11.551,11.398,TIME,BASE,0.016000000000000014,0.016000000000000014,0.18823529411764534,14.058518583604265,120,,,,,,,,,,,,
3,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-08 10:51:00+03:00,2026-01-08 10:51:00+03:00,2026-01-08 12:51:00+03:00,LONG,11.381,11.383000000000001,11.296,11.551,11.396999999999998,TIME,STRESS,0.01399999999999757,0.01399999999999757,0.16470588235291095,12.301203760651585,120,,,,,,,,,,,,
4,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-09 10:16:00+03:00,2026-01-09 10:16:00+03:00,2026-01-09 12:16:00+03:00,SHORT,11.256,11.256,11.331,11.106,11.222,TIME,GROSS,0.034000000000000696,0.034000000000000696,0.4533333333333469,30.206112295665154,120,,,,,,,,,,,,
4,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-09 10:16:00+03:00,2026-01-09 10:16:00+03:00,2026-01-09 12:16:00+03:00,SHORT,11.256,11.255,11.331,11.106,11.222999999999999,TIME,BASE,0.032000000000001805,0.032000000000001805,0.4266666666666948,28.42928216062705,120,,,,,,,,,,,,
4,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-09 10:16:00+03:00,2026-01-09 10:16:00+03:00,2026-01-09 12:16:00+03:00,SHORT,11.256,11.254,11.331,11.106,11.224,TIME,STRESS,0.02999999999999936,0.02999999999999936,0.39999999999999525,26.652452025585784,120,,,,,,,,,,,,
5,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-12 10:18:00+03:00,2026-01-12 10:18:00+03:00,2026-01-12 12:18:00+03:00,LONG,11.295,11.295,11.226,11.433,11.285,TIME,GROSS,-0.009999999999999787,-0.009999999999999787,-0.14492753623188293,-8.853474988932968,120,,,,,,,,,,,,
5,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-12 10:18:00+03:00,2026-01-12 10:18:00+03:00,2026-01-12 12:18:00+03:00,LONG,11.295,11.296,11.226,11.433,11.284,TIME,BASE,-0.011999999999998678,-0.011999999999998678,-0.17391304347824407,-10.624169986718618,120,,,,,,,,,,,,
5,ORB,DIRECT,CNYRUBF,ORB|DIRECT|CNYRUBF|target=2,2026-01-12 10:18:00+03:00,2026-01-12 10:18:00+03:00,2026-01-12 12:18:00+03:00,LONG,11.295,11.297,11.226,11.433,11.283,TIME,STRESS,-0.014000000000001123,-0.014000000000001123,-0.2028985507246567,-12.394864984507413,120,,,,,,,,,,,,
1,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-05 10:17:00+03:00,2026-01-05 10:17:00+03:00,2026-01-05 10:25:00+03:00,LONG,11.32,11.32,11.308,11.344,11.344,TARGET,GROSS,0.023999999999999133,0.023999999999999133,1.999999999999852,21.20141342756107,8,,,,,,,,,,,,
1,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-05 10:17:00+03:00,2026-01-05 10:17:00+03:00,2026-01-05 10:25:00+03:00,LONG,11.32,11.321,11.308,11.344,11.343,TARGET,BASE,0.02200000000000024,0.02200000000000024,1.833333333333284,19.43462897526523,8,,,,,,,,,,,,
1,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-05 10:17:00+03:00,2026-01-05 10:17:00+03:00,2026-01-05 10:25:00+03:00,LONG,11.32,11.322000000000001,11.308,11.344,11.341999999999999,TARGET,STRESS,0.019999999999997797,0.019999999999997797,1.66666666666642,17.667844522966252,8,,,,,,,,,,,,
2,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-09 10:18:00+03:00,2026-01-09 10:18:00+03:00,2026-01-09 10:24:00+03:00,SHORT,11.267,11.267,11.28,11.241,11.28,STOP,GROSS,-0.0129999999999999,-0.0129999999999999,-1.0,-11.538120173959262,6,,,,,,,,,,,,
2,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-09 10:18:00+03:00,2026-01-09 10:18:00+03:00,2026-01-09 10:24:00+03:00,SHORT,11.267,11.266,11.28,11.241,11.280999999999999,STOP,BASE,-0.014999999999998792,-0.014999999999998792,-1.1538461538460698,-13.313215585336641,6,,,,,,,,,,,,
2,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-09 10:18:00+03:00,2026-01-09 10:18:00+03:00,2026-01-09 10:24:00+03:00,SHORT,11.267,11.264999999999999,11.28,11.241,11.282,STOP,STRESS,-0.017000000000001236,-0.017000000000001236,-1.3076923076924127,-15.088310996717173,6,,,,,,,,,,,,
3,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-13 10:57:00+03:00,2026-01-13 10:57:00+03:00,2026-01-13 11:00:00+03:00,SHORT,11.27,11.27,11.272,11.266,11.266,TARGET,GROSS,0.0039999999999995595,0.0039999999999995595,1.9999999999991118,3.5492457852702395,3,,,,,,,,,,,,
3,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-13 10:57:00+03:00,2026-01-13 10:57:00+03:00,2026-01-13 11:00:00+03:00,SHORT,11.27,11.269,11.272,11.266,11.267,TARGET,BASE,0.002000000000000668,0.002000000000000668,1.0,1.7746228926359076,3,,,,,,,,,,,,
3,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-13 10:57:00+03:00,2026-01-13 10:57:00+03:00,2026-01-13 11:00:00+03:00,SHORT,11.27,11.267999999999999,11.272,11.266,11.268,TARGET,STRESS,-1.7763568394002505e-15,-1.7763568394002505e-15,-8.881784196998287e-13,-1.576181756344499e-12,3,,,,,,,,,,,,
4,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-14 10:25:00+03:00,2026-01-14 10:25:00+03:00,2026-01-14 10:26:00+03:00,SHORT,11.276,11.276,11.279,11.27,11.27,TARGET,GROSS,0.006000000000000227,0.006000000000000227,2.0,5.321035828308112,1,,,,,,,,,,,,
4,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-14 10:25:00+03:00,2026-01-14 10:25:00+03:00,2026-01-14 10:26:00+03:00,SHORT,11.276,11.275,11.279,11.27,11.270999999999999,TARGET,BASE,0.004000000000001336,0.004000000000001336,1.333333333333728,3.5473572188731253,1,,,,,,,,,,,,
4,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-14 10:25:00+03:00,2026-01-14 10:25:00+03:00,2026-01-14 10:26:00+03:00,SHORT,11.276,11.274,11.279,11.27,11.272,TARGET,STRESS,0.0019999999999988916,0.0019999999999988916,0.666666666666272,1.7736786094349872,1,,,,,,,,,,,,
5,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-19 13:23:00+03:00,2026-01-19 13:23:00+03:00,2026-01-19 13:24:00+03:00,SHORT,11.162,11.162,11.164,11.158,11.158,TARGET,GROSS,0.004000000000001336,0.004000000000001336,2.0000000000017764,3.583587170759125,1,,,,,,,,,,,,
5,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-19 13:23:00+03:00,2026-01-19 13:23:00+03:00,2026-01-19 13:24:00+03:00,SHORT,11.162,11.161000000000001,11.164,11.158,11.158999999999999,TARGET,BASE,0.0020000000000024443,0.0020000000000024443,1.0000000000017764,1.791793585381154,1,,,,,,,,,,,,
5,ORB,BREAKOUT_RETEST,CNYRUBF,ORB|BREAKOUT_RETEST|CNYRUBF|target=2,2026-01-19 13:23:00+03:00,2026-01-19 13:23:00+03:00,2026-01-19 13:24:00+03:00,SHORT,11.162,11.16,11.164,11.158,11.16,TARGET,STRESS,-0.0,-0.0,-0.0,-0.0,1,,,,,,,,,,,,
1,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-06 10:20:00+03:00,2026-01-06 10:20:00+03:00,2026-01-06 10:22:00+03:00,LONG,11.383,11.383,11.376,11.397,11.376,STOP,GROSS,-0.006999999999999673,-0.006999999999999673,-1.0,-6.1495212158479085,2,,,,,,,,,,,,
1,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-06 10:20:00+03:00,2026-01-06 10:20:00+03:00,2026-01-06 10:22:00+03:00,LONG,11.383,11.383999999999999,11.376,11.397,11.375,STOP,BASE,-0.008999999999998565,-0.008999999999998565,-1.2857142857141408,-7.9065272775178475,2,,,,,,,,,,,,
1,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-06 10:20:00+03:00,2026-01-06 10:20:00+03:00,2026-01-06 10:22:00+03:00,LONG,11.383,11.385,11.376,11.397,11.373999999999999,STOP,STRESS,-0.011000000000001009,-0.011000000000001009,-1.571428571428789,-9.663533339190908,2,,,,,,,,,,,,
2,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-09 10:17:00+03:00,2026-01-09 10:17:00+03:00,2026-01-09 11:33:00+03:00,LONG,11.276,11.276,11.254,11.32,11.254,STOP,GROSS,-0.02200000000000024,-0.02200000000000024,-1.0,-19.510464703795886,76,,,,,,,,,,,,
2,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-09 10:17:00+03:00,2026-01-09 10:17:00+03:00,2026-01-09 11:33:00+03:00,LONG,11.276,11.277,11.254,11.32,11.253,STOP,BASE,-0.023999999999999133,-0.023999999999999133,-1.0909090909090395,-21.284143313230874,76,,,,,,,,,,,,
2,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-09 10:17:00+03:00,2026-01-09 10:17:00+03:00,2026-01-09 11:33:00+03:00,LONG,11.276,11.278,11.254,11.32,11.251999999999999,STOP,STRESS,-0.026000000000001577,-0.026000000000001577,-1.1818181818182405,-23.057821922669014,76,,,,,,,,,,,,
3,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-13 10:54:00+03:00,2026-01-13 10:54:00+03:00,2026-01-13 10:57:00+03:00,LONG,11.271,11.271,11.267,11.279,11.267,STOP,GROSS,-0.004000000000001336,-0.004000000000001336,-1.0,-3.548930884572208,3,,,,,,,,,,,,
3,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-13 10:54:00+03:00,2026-01-13 10:54:00+03:00,2026-01-13 10:57:00+03:00,LONG,11.271,11.272,11.267,11.279,11.266,STOP,BASE,-0.006000000000000227,-0.006000000000000227,-1.499999999999556,-5.323396326856735,3,,,,,,,,,,,,
3,ORB,FAILED_BREAKOUT_DIAGNOSTIC,CNYRUBF,ORB|FAILED_BREAKOUT_DIAGNOSTIC|CNYRUBF|target=2,2026-01-13 10:54:00+03:00,2026-01-13 10:54:00+03:00,2026-01-13 10:57:00+03:00,LONG,11.271,11.273000000000001,11.267,11.279,11.264999999999999,STOP,STRESS,-0.008000000000002672,-0.008000000000002672,-2.0,-7.097861769144416,3,,,,,,,,,,,,
1,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 13:55:00+03:00,2026-01-05 13:55:00+03:00,2026-01-05 14:14:00+03:00,LONG,11.407,11.407,11.397,11.437,11.397,STOP,GROSS,-0.009999999999999787,-0.009999999999999787,-1.0,-8.766546857192765,14,,,,,,,,,,,,
1,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 13:55:00+03:00,2026-01-05 13:55:00+03:00,2026-01-05 14:14:00+03:00,LONG,11.407,11.408,11.397,11.437,11.396,STOP,BASE,-0.011999999999998678,-0.011999999999998678,-1.1999999999998934,-10.519856228630383,14,,,,,,,,,,,,
1,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 13:55:00+03:00,2026-01-05 13:55:00+03:00,2026-01-05 14:14:00+03:00,LONG,11.407,11.409,11.397,11.437,11.395,STOP,STRESS,-0.014000000000001123,-0.014000000000001123,-1.400000000000142,-12.273165600071117,14,,,,,,,,,,,,
3,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 14:30:00+03:00,2026-01-05 14:30:00+03:00,2026-01-05 14:57:00+03:00,LONG,11.402,11.402,11.387,11.447,11.387,STOP,GROSS,-0.014999999999998792,-0.014999999999998792,-1.0,-13.155586739167509,27,,,,,,,,,,,,
3,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 14:30:00+03:00,2026-01-05 14:30:00+03:00,2026-01-05 14:57:00+03:00,LONG,11.402,11.402999999999999,11.387,11.447,11.386000000000001,STOP,BASE,-0.016999999999997684,-0.016999999999997684,-1.1333333333332702,-14.90966497105568,27,,,,,,,,,,,,
3,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 14:30:00+03:00,2026-01-05 14:30:00+03:00,2026-01-05 14:57:00+03:00,LONG,11.402,11.404,11.387,11.447,11.385,STOP,STRESS,-0.019000000000000128,-0.019000000000000128,-1.2666666666667772,-16.663743202946964,27,,,,,,,,,,,,
4,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 15:25:00+03:00,2026-01-05 15:25:00+03:00,2026-01-05 17:27:00+03:00,LONG,11.396,11.396,11.386,11.426,11.398,TIME,GROSS,0.0019999999999988916,0.0019999999999988916,0.1999999999998579,1.7550017550007821,120,,,,,,,,,,,,
4,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 15:25:00+03:00,2026-01-05 15:25:00+03:00,2026-01-05 17:27:00+03:00,LONG,11.396,11.397,11.386,11.426,11.397,TIME,BASE,0.0,0.0,0.0,0.0,120,,,,,,,,,,,,
4,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 15:25:00+03:00,2026-01-05 15:25:00+03:00,2026-01-05 17:27:00+03:00,LONG,11.396,11.398000000000001,11.386,11.426,11.395999999999999,TIME,STRESS,-0.0020000000000024443,-0.0020000000000024443,-0.20000000000021317,-1.7550017550038997,120,,,,,,,,,,,,
9,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 17:35:00+03:00,2026-01-05 17:35:00+03:00,2026-01-05 17:42:00+03:00,LONG,11.404,11.404,11.393,11.437,11.393,STOP,GROSS,-0.010999999999999233,-0.010999999999999233,-1.0,-9.645738337424792,7,,,,,,,,,,,,
9,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 17:35:00+03:00,2026-01-05 17:35:00+03:00,2026-01-05 17:42:00+03:00,LONG,11.404,11.405,11.393,11.437,11.392000000000001,STOP,BASE,-0.012999999999998124,-0.012999999999998124,-1.1818181818180937,-11.399508944228451,7,,,,,,,,,,,,
9,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 17:35:00+03:00,2026-01-05 17:35:00+03:00,2026-01-05 17:42:00+03:00,LONG,11.404,11.406,11.393,11.437,11.391,STOP,STRESS,-0.015000000000000568,-0.015000000000000568,-1.3636363636365105,-13.153279551035224,7,,,,,,,,,,,,
11,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 20:35:00+03:00,2026-01-05 20:35:00+03:00,2026-01-05 22:09:00+03:00,LONG,11.413,11.413,11.405,11.437,11.437,TARGET,GROSS,0.023999999999999133,0.023999999999999133,2.999999999999556,21.028651537719384,81,,,,,,,,,,,,
11,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 20:35:00+03:00,2026-01-05 20:35:00+03:00,2026-01-05 22:09:00+03:00,LONG,11.413,11.414,11.405,11.437,11.436,TARGET,BASE,0.02200000000000024,0.02200000000000024,2.7499999999997224,19.276263909577008,81,,,,,,,,,,,,
11,TREND_PULLBACK,EMA20_50,CNYRUBF,TREND_PULLBACK|EMA20_50|CNYRUBF|target=3,2026-01-05 20:35:00+03:00,2026-01-05 20:35:00+03:00,2026-01-05 22:09:00+03:00,LONG,11.413,11.415000000000001,11.405,11.437,11.434999999999999,TARGET,STRESS,0.019999999999997797,0.019999999999997797,2.499999999999445,17.523876281431523,81,,,,,,,,,,,,
1,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 11:05:00+03:00,2026-01-05 11:05:00+03:00,2026-01-05 12:05:00+03:00,SHORT,11.387,11.387,11.428,11.305,11.411,TIME,GROSS,-0.023999999999999133,-0.023999999999999133,-0.5853658536585101,-21.076666373934426,60,,,,,,,,,,,,
1,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 11:05:00+03:00,2026-01-05 11:05:00+03:00,2026-01-05 12:05:00+03:00,SHORT,11.387,11.386000000000001,11.428,11.305,11.411999999999999,TIME,BASE,-0.025999999999998025,-0.025999999999998025,-0.6341463414633608,-22.833055238428052,60,,,,,,,,,,,,
1,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 11:05:00+03:00,2026-01-05 11:05:00+03:00,2026-01-05 12:05:00+03:00,SHORT,11.387,11.385,11.428,11.305,11.413,TIME,STRESS,-0.02800000000000047,-0.02800000000000047,-0.682926829268298,-24.589444102924798,60,,,,,,,,,,,,
2,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 12:30:00+03:00,2026-01-05 12:30:00+03:00,2026-01-05 12:54:00+03:00,SHORT,11.428,11.428,11.441,11.402,11.402,TARGET,GROSS,0.026000000000001577,0.026000000000001577,2.000000000000137,22.751137556879225,24,,,,,,,,,,,,
2,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 12:30:00+03:00,2026-01-05 12:30:00+03:00,2026-01-05 12:54:00+03:00,SHORT,11.428,11.427000000000001,11.441,11.402,11.402999999999999,TARGET,BASE,0.024000000000002686,0.024000000000002686,1.846153846154067,21.001050052504972,24,,,,,,,,,,,,
2,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 12:30:00+03:00,2026-01-05 12:30:00+03:00,2026-01-05 12:54:00+03:00,SHORT,11.428,11.426,11.441,11.402,11.404,TARGET,STRESS,0.02200000000000024,0.02200000000000024,1.6923076923077238,19.250962548127617,24,,,,,,,,,,,,
3,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 19:25:00+03:00,2026-01-05 19:25:00+03:00,2026-01-05 19:40:00+03:00,SHORT,11.418,11.418,11.426,11.402,11.426,STOP,GROSS,-0.008000000000000895,-0.008000000000000895,-1.0,-7.006480994921086,15,,,,,,,,,,,,
3,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 19:25:00+03:00,2026-01-05 19:25:00+03:00,2026-01-05 19:40:00+03:00,SHORT,11.418,11.417,11.426,11.402,11.427,STOP,BASE,-0.009999999999999787,-0.009999999999999787,-1.2499999999998335,-8.75810124365019,15,,,,,,,,,,,,
3,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 19:25:00+03:00,2026-01-05 19:25:00+03:00,2026-01-05 19:40:00+03:00,SHORT,11.418,11.415999999999999,11.426,11.402,11.428,STOP,STRESS,-0.012000000000002231,-0.012000000000002231,-1.500000000000111,-10.509721492382408,15,,,,,,,,,,,,
4,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 22:20:00+03:00,2026-01-05 22:20:00+03:00,2026-01-05 23:30:00+03:00,SHORT,11.431,11.431,11.441,11.411,11.435,TIME,GROSS,-0.004000000000001336,-0.004000000000001336,-0.4000000000000711,-3.4992564080144657,60,,,,,,,,,,,,
4,BOLLINGER_RSI,REENTRY_2R,CNYRUBF,BOLLINGER_RSI|REENTRY_2R|CNYRUBF|target=2,2026-01-05 22:20:00+03:00,2026-01-05 22:20:00+03:00,2026-01-05 23:30:00+03:00,SHORT,11.431,11.43,11.441,11.411,11.436,TIME,BASE,-0.006000000000000227,-0.006000000000000227,-0.5999999999999289,-5.248884612020144,60,,,,,,,,,,,,
