signal_time,variant_id,reason,smoke_name
2026-01-13 18:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-13 18:50:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 10:30:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 10:30:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 11:20:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 11:40:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 11:40:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 12:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 13:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 14:20:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 16:55:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 17:35:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-14 18:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:20:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:20:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 09:55:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:30:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 10:50:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 11:35:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 12:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 15:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 15:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-15 15:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-16 16:20:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-16 16:45:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-16 16:45:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-16 16:55:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-16 18:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-16 23:50:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-16 23:50:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 09:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 10:25:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 10:25:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 10:25:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 14:15:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 15:05:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 16:25:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 16:25:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 19:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 19:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-19 19:10:00+03:00,STRUCTURAL|SIMPLE_SWEEP|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|SIMPLE_SWEEP|USDRUBF
2026-01-08 15:30:00+03:00,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF
2026-01-09 16:15:00+03:00,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF
2026-01-12 15:00:00+03:00,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF
2026-01-13 21:55:00+03:00,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF
2026-01-14 10:30:00+03:00,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF
2026-01-14 10:50:00+03:00,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF
2026-01-14 21:45:00+03:00,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,STRUCTURAL|COMPLEX_FALSE_BREAK|USDRUBF
2026-01-05 19:15:00+03:00,STRUCTURAL|BREAKOUT_RETEST|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|BREAKOUT_RETEST|USDRUBF
2026-01-05 19:15:00+03:00,STRUCTURAL|BREAKOUT_RETEST|USDRUBF|target=3,AMBIGUOUS_SIMULTANEOUS_SIGNAL,STRUCTURAL|BREAKOUT_RETEST|USDRUBF
2026-01-15 10:50:00+03:00,STRUCTURAL|BREAKOUT_RETEST|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|BREAKOUT_RETEST|USDRUBF
2026-01-16 09:15:00+03:00,STRUCTURAL|BREAKOUT_RETEST|USDRUBF|target=3,OPEN_POSITION,STRUCTURAL|BREAKOUT_RETEST|USDRUBF
2026-01-05 16:15:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-05 17:35:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-05 20:10:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-06 10:00:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-06 11:30:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-06 11:45:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-06 12:00:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-06 12:30:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-06 12:50:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-06 16:25:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-08 12:25:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-08 16:10:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-08 18:35:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-09 10:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-09 10:55:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-09 11:05:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-09 13:55:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-09 14:50:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-09 17:55:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-09 18:35:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-12 13:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-13 11:55:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-13 13:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-13 17:45:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 09:55:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 10:05:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 13:45:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 14:55:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 15:10:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 18:25:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 18:35:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 19:25:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 19:35:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 20:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-15 19:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-15 19:30:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-15 22:30:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 11:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 11:55:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 13:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 14:00:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 17:50:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 18:20:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 18:30:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-16 20:45:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,DATA_GAP_NO_NEXT_OPEN,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-19 15:30:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-19 16:00:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-19 17:25:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-19 18:05:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-19 18:25:00+03:00,TREND_PULLBACK|EMA20_50|USDRUBF|target=3,OPEN_POSITION,TREND_PULLBACK|EMA20_50|USDRUBF
2026-01-14 18:50:00+03:00,BOLLINGER_RSI|REENTRY_2R|USDRUBF|target=2,DATA_GAP_NO_NEXT_OPEN,BOLLINGER_RSI|REENTRY_2R|USDRUBF
2026-01-14 18:50:00+03:00,BOLLINGER_RSI|REENTRY_FIXED_MID|USDRUBF|target=None,DATA_GAP_NO_NEXT_OPEN,BOLLINGER_RSI|REENTRY_FIXED_MID|USDRUBF
2026-01-05 20:49:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-05 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-06 20:06:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-06 22:26:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-06 23:20:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-06 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-08 14:34:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-08 22:15:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-08 22:41:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-08 23:09:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-09 17:02:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-09 18:01:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-09 22:08:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-09 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-13 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-15 13:18:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-15 20:26:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-15 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-16 20:05:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-16 20:24:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-16 22:38:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-19 18:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|DISTANCE|CNYRUBF+USDRUBF
2026-01-05 20:49:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-05 23:09:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-05 23:35:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-06 19:20:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-06 22:26:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-06 23:20:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-06 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-08 09:32:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-08 14:34:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-08 22:18:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-08 22:41:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-08 23:09:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-09 17:02:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-09 18:01:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-09 20:25:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-09 22:08:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-09 23:16:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-13 16:44:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-13 18:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-13 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-15 20:38:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
2026-01-15 23:50:00+03:00,,DATA_GAP_NO_COMMON_OPEN,PAIRS|OLS|CNYRUBF+USDRUBF
