trade_id,strategy_id,symbol,direction,excursion_time,reclaim_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_reference,target_at_entry,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,ADX_entry,BBW_entry,BBW_percentile_entry,EMA200_slope_ATR_entry,quantity
Si-000013,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-01-05T15:00:00+0300,2024-01-05T16:00:00+0300,2024-01-05T16:00:00+0300,91.2,90.90566096591134,0.29433903408866513,294.33903408866513,bollinger_middle_previous_bar,91.365,2024-01-05T19:00:00+0300,90.90566096591134,STOP,3,-1.0,0.006794885381724568,-1.0067948853817246,1.0,0.27179541526897694,14.680242893845671,0.007272694286388459,34.0,0.06717534031756099,3307.884747243334
CNY-000015,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,LONG,2024-01-05T17:00:00+0300,2024-01-05T18:00:00+0300,2024-01-05T18:00:00+0300,12.649,12.616979023599306,0.0320209764006929,32.0209764006929,bollinger_middle_previous_bar,12.66585,2024-01-06T00:00:00+0300,12.616979023599306,STOP,6,-1.0,0.06245905730584537,-1.0624590573058454,1.0,0.12491811461173244,16.375462189312568,0.00680002085959602,17.0,0.15381432040824225,29865.308949971604
Si-000014,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-01-05T20:00:00+0300,2024-01-05T21:00:00+0300,2024-01-05T21:00:00+0300,90.93,90.79828302570378,0.13171697429622498,131.71697429622498,bollinger_middle_previous_bar,91.2385,2024-01-08T10:00:00+0300,91.1645,MIDDLE_BAND_TARGET,4,1.7803324230073652,0.0151840718380161,1.765148351169349,0.37960179595048876,1.7803324230073652,15.12362218791028,0.009334431807507024,37.0,0.03191320726535331,7317.48548599258
CNY-000016,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-01-08T11:00:00+0300,2024-01-08T12:00:00+0300,2024-01-08T12:00:00+0300,12.641,12.680737357459595,0.039737357459594946,39.737357459594946,bollinger_middle_previous_bar,12.6464,2024-01-08T13:00:00+0300,12.6464,MIDDLE_BAND_TARGET,1,-0.13589227732343762,0.05033047308275608,-0.18622275040619368,0.0,0.0,15.433981841450239,0.004675828205402295,7.000000000000001,0.21491541192816177,23810.236610188116
Si-000015,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-01-08T13:00:00+0300,2024-01-08T14:00:00+0300,2024-01-08T14:00:00+0300,90.83,90.49654329074751,0.3334567092524878,333.4567092524878,bollinger_middle_previous_bar,91.05699999999999,2024-01-08T15:00:00+0300,91.05699999999999,MIDDLE_BAND_TARGET,1,0.6807480362559118,0.00599778005511844,0.6747502562007934,0.0,0.6807480362559118,16.052004877492738,0.008411022739555418,26.0,0.06833951679764827,2941.4618875871333
Si-000016,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,SHORT,2024-01-08T18:00:00+0300,2024-01-08T19:00:00+0300,2024-01-08T19:00:00+0300,91.37,91.71568956005771,0.345689560057707,345.689560057707,bollinger_middle_previous_bar,91.108,2024-01-09T10:00:00+0300,91.187,MIDDLE_BAND_TARGET,6,0.5293767042587523,0.005785537751461554,0.5235911665072908,0.2603491988157387,0.5293767042587523,17.373190949824178,0.01065030271473657,39.0,0.04494791306106236,2856.5181155851114
CNY-000017,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,LONG,2024-02-13T16:00:00+0300,2024-02-13T17:00:00+0300,2024-02-13T17:00:00+0300,12.565,12.541853963814118,0.023146036185881513,23.146036185881513,bollinger_middle_previous_bar,12.5869,2024-02-14T10:00:00+0300,12.58015,MIDDLE_BAND_TARGET,8,0.6545397180896714,0.086407883576193,0.5681318345134784,0.7776709521856897,0.6545397180896714,15.185876898432491,0.004435315704099474,0.0,0.22021854785445788,40801.540198208175
CNY-000018,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-02-14T12:00:00+0300,2024-02-14T13:00:00+0300,2024-02-14T13:00:00+0300,12.583,12.612882091548089,0.02988209154808885,29.88209154808885,bollinger_middle_previous_bar,12.5777,2024-02-14T14:00:00+0300,12.5777,MIDDLE_BAND_TARGET,1,0.17736375619728167,0.0669297193197279,0.11043403687755378,0.0,0.17736375619728167,16.534826495591663,0.004377990604432428,0.0,0.19535862142690244,31783.56263566943
CNY-000019,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-02-14T16:00:00+0300,2024-02-14T17:00:00+0300,2024-02-14T17:00:00+0300,12.584,12.615973386523974,0.03197338652397441,31.973386523974412,bollinger_middle_previous_bar,12.578199999999999,2024-02-14T19:00:00+0300,12.615973386523974,STOP,2,-1.0,0.06255202271114922,-1.0625520227111491,1.0,0.15638005677784195,15.022106092739952,0.004428917423389952,4.0,0.21040627046212873,29737.48762138563
CNY-000020,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-03-23T00:00:00+0300,2024-03-25T10:00:00+0300,2024-03-25T10:00:00+0300,12.783,12.847397065336141,0.06439706533614142,64.39706533614142,bollinger_middle_previous_bar,12.7663,2024-03-25T15:00:00+0300,12.777350000000002,MIDDLE_BAND_TARGET,5,0.08773691736580663,0.031057315881715255,0.056679601484091374,0.6987896073385922,0.186343895290271,18.446389113139112,0.009053463954594292,41.0,0.14949674975956498,14607.891670963843
