configuration_id,trades,trade_count,PF_C0,expectancy_C0,net_R_C0,max_DD_C0,recovery_factor_C0,win_rate_C0,PF_C05,expectancy_C05,net_R_C05,max_DD_C05,recovery_factor_C05,win_rate_C05,PF_C1,expectancy_C1,net_R_C1,max_DD_C1,recovery_factor_C1,win_rate_C1,PF_C2,expectancy_C2,net_R_C2,max_DD_C2,recovery_factor_C2,win_rate_C2,Si_trades,Si_expectancy_C1,CNY_trades,CNY_expectancy_C1,Y2023_trades,Y2023_expectancy_C1,Y2024_trades,Y2024_expectancy_C1,LONG_trades,LONG_expectancy_C1,SHORT_trades,SHORT_expectancy_C1,top_1_positive_R_share,top_3_positive_R_share,top_5_positive_R_share,top_10_positive_R_share,net_R_without_best_trade,PF_R_C1_without_best_trade,expectancy_C1_without_best_trade,net_R_without_top3,PF_R_C1_without_top3,expectancy_C1_without_top3,net_R_without_top5,PF_R_C1_without_top5,expectancy_C1_without_top5
T3-0000-0e8b28aef6af,118,118,1.97267288719,0.427889688204,50.4909832081,-15.1997071214,3.32183921735,0.423728813559,1.94680413997,0.420572314809,49.6275331474,-15.5292206737,3.19575168581,0.423728813559,1.92143037705,0.413254941413,48.7640830868,-15.8587342261,3.07490386001,0.423728813559,1.87211204355,0.398620194623,47.0371829655,-16.5177613308,2.8476730002,0.423728813559,66,0.277057612692,52,0.586120781714,58,0.23493963113,60,0.585626408021,80,0.301897732464,38,0.64769117078,0.137328982875,0.281001269921,0.376349731406,0.567596422701,34.7996151621,1.6575622977,0.297432608223,20.1901204864,1.38150600103,0.175566265099,10.4944939391,1.19830057073,0.09287162778
T3-0001-0ceadfe6ba89,111,111,2.2175460823,0.510430289244,56.6577621061,-11.4128712285,4.96437408009,0.414414414414,2.18873621986,0.503418898135,55.879497693,-11.7250602839,4.76581751734,0.414414414414,2.1605004783,0.496407507027,55.10123328,-12.0578302261,4.56974698158,0.414414414414,2.10568405287,0.48238472481,53.5447044539,-12.7722035778,4.19228398041,0.414414414414,64,0.425534456757,47,0.592915490373,56,0.380114432048,55,0.61481500155,72,0.4570305085,39,0.569103504307,0.13613005828,0.285134941769,0.383783993466,0.575441361853,41.1367653553,1.86639142228,0.373970594139,25.851574543,1.54446630023,0.239366430954,15.7319761558,1.33133497685,0.148414869394
T3-0002-fde65b87e674,139,139,2.7259066397,0.556743312862,77.3873204878,-9.69193285914,7.98471487705,0.525179856115,2.6857719211,0.549829527219,76.4263042834,-10.0927486315,7.57239747803,0.525179856115,2.64593419135,0.542915741575,75.465288079,-10.4935644038,7.19157811159,0.517985611511,2.56886861852,0.529088170289,73.5432556701,-11.2951959485,6.51102079199,0.517985611511,80,0.461685912467,59,0.653057882739,70,0.428944018835,69,0.658539228413,92,0.46827331663,47,0.689024318064,0.115033340214,0.246819302011,0.329632575033,0.491194141055,61.510040806,2.34156354334,0.445724933377,45.522452507,1.99286656108,0.334723915493,35.4759764127,1.77374809049,0.264746092632
T3-0003-5ce129d7f93a,112,112,2.17746227398,0.607890215311,68.0837041148,-16.6130308826,4.09821089216,0.401785714286,2.14476743671,0.598086240701,66.9856589585,-17.0238713056,3.93480764486,0.401785714286,2.11283712339,0.588282266091,65.8876138021,-17.4347117286,3.77910543218,0.401785714286,2.05116525542,0.568674316871,63.6915234895,-18.2563925747,3.48872446892,0.401785714286,62,0.464930957819,50,0.741237888347,56,0.460711905748,56,0.715852626433,77,0.383342963524,35,1.03914873174,0.148841807741,0.30455870361,0.40790059893,0.601950496443,47.2683232359,1.79835862648,0.425840749873,27.7889970017,1.46935418815,0.254944926621,14.8614949386,1.25100959531,0.138892476062
T3-0004-d9d86ab01cd1,121,121,1.91182435596,0.35439248241,42.8814903716,-12.8227451467,3.34417395659,0.404958677686,1.88250380978,0.347111406727,42.000480214,-13.2352937085,3.17336971427,0.404958677686,1.85387026477,0.339830331045,41.1194700564,-13.6478422703,3.01289165291,0.404958677686,1.79817958148,0.325268179679,39.3574497412,-14.4729393939,2.71938192167,0.388429752066,66,0.265341961979,55,0.429216373923,63,0.182300187487,58,0.510940659393,81,0.282688164809,40,0.455543217673,0.160822007883,0.287058459085,0.393956371718,0.595407635307,26.7619167428,1.55572712643,0.223015972857,15.4920252515,1.32170112322,0.131288349589,5.94860206004,1.12352626162,0.0512810522417
T3-0005-d9ca2a54c842,135,135,1.7901023243,0.251478841048,33.9496435415,-9.52401999434,3.56463379557,0.451851851852,1.75918787707,0.244481458481,33.004996895,-9.93656855613,3.32156888049,0.444444444444,1.72873026658,0.237484075914,32.0603502484,-10.3491171179,3.09788263898,0.444444444444,1.6699243048,0.22348931078,30.1710569552,-11.1742142415,2.70006072043,0.437037037037,75,0.183767145461,60,0.30463023898,69,0.197478942042,66,0.279307624962,93,0.221565977302,42,0.272731294269,0.0594759781109,0.171035121921,0.280406931207,0.495979474787,27.5368951509,1.62591234308,0.205499217544,19.0522464949,1.43305667467,0.144335200719,10.7339559187,1.24398231764,0.0825688916822
T3-0006-782a150195d6,109,109,2.10495672588,0.478023077562,52.1045154543,-16.1986431843,3.21659751755,0.43119266055,2.07736733276,0.470733017587,51.3098989169,-16.4912733768,3.11133638649,0.43119266055,2.05031716776,0.463442957611,50.5152823796,-16.7839035694,3.00974574662,0.43119266055,1.99777249987,0.44886283766,48.926049305,-17.3691639545,2.81683386911,0.43119266055,61,0.336233367153,48,0.625105145485,56,0.270112452507,53,0.667716698853,74,0.354394902175,35,0.694001703392,0.141612315461,0.289765784673,0.388088193561,0.572712767254,36.5508144549,1.75996700621,0.338433467175,21.9413197793,1.45620540482,0.206993582823,12.245693232,1.2546132819,0.117747050308
T3-0007-30681f09c487,102,102,2.14265601962,0.541218322576,55.2042689028,-17.4273492061,3.16768019335,0.441176470588,2.11756040914,0.53383504818,54.4511749143,-17.6894197152,3.07817756551,0.441176470588,2.09288465254,0.526451773783,53.6980809258,-17.9514902243,2.99128820253,0.441176470588,2.0447512491,0.511685224989,52.1918929488,-18.4756312425,2.82490445191,0.441176470588,56,0.419519554718,46,0.656630127426,53,0.245869657933,49,0.82993855215,69,0.444380091993,33,0.698056199343,0.127881795903,0.314670108259,0.451460951064,0.659471536159,40.5476962271,1.82524280455,0.401462338882,21.339816424,1.43431641235,0.215553701253,7.27329355852,1.14802895684,0.0749824078198
T3-0008-ccf5a5d662c5,97,97,2.49535882521,0.738791778502,71.6628025147,-19.2024700391,3.7319575226,0.422680412371,2.46902816053,0.731421383771,70.9478742258,-19.4645405482,3.64498067911,0.412371134021,2.44293760982,0.72405098904,70.2329459369,-19.7266110573,3.56031483223,0.412371134021,2.39184950343,0.709310199578,68.8030893591,-20.2507520755,3.39755724146,0.40206185567,53,0.666279702587,44,0.79363912954,51,0.216980972028,46,1.28623731225,64,0.805063627791,33,0.566935568433,0.189870301315,0.439243298415,0.568096251064,0.745818674733,47.6561271407,1.97909630975,0.496417991049,18.0040492265,1.36989363626,0.191532438579,2.68259166754,1.0551139121,0.0291586050819
T3-0009-4e73cdb77246,109,109,1.90831821492,0.346755996759,37.7964036468,-15.3655991848,2.45980668845,0.43119266055,1.88504398697,0.340923948779,37.1607104169,-15.5997033388,2.38214212218,0.43119266055,1.86218290827,0.335091900799,36.5250171871,-15.8338074929,2.30677410999,0.43119266055,1.81765696233,0.323427804838,35.2536307274,-16.3020158009,2.16253199346,0.43119266055,61,0.226739373648,48,0.472789904053,56,0.175787286647,53,0.503413757261,74,0.252244743352,35,0.510254462257,0.141612315461,0.289765784673,0.388088193561,0.572712767254,25.3534428473,1.59847487482,0.234754100438,13.6658471068,1.32258601665,0.128923085913,5.90934586896,1.13949170732,0.0568206333553
T3-0010-f061b189e0f8,108,108,1.94764182049,0.30248046656,32.6678903885,-11.4030366302,2.86484130919,0.444444444444,1.9239825204,0.297587356619,32.1394345148,-11.5968349408,2.77139708196,0.444444444444,1.9007422406,0.292694246677,31.6109786411,-11.7906332513,2.68102467165,0.444444444444,1.85547499014,0.282908026793,30.5540668937,-12.1782298724,2.50890870134,0.444444444444,60,0.216276025631,48,0.388217022984,55,0.174885066428,53,0.414949056369,73,0.235038674038,35,0.41294729818,0.139563706816,0.28557394098,0.382473986735,0.564427722821,22.301333358,1.6354676078,0.208423676243,12.5616702409,1.35793978816,0.119634954675,6.09791920934,1.17375777808,0.0592030991198
T3-0011-e465514e7d09,104,104,2.13859522593,0.482411743531,50.1708213273,-14.9428624279,3.35751075601,0.432692307692,2.10979635272,0.475032700585,49.4034008608,-15.2429488416,3.24106584455,0.432692307692,2.08157636239,0.467653657638,48.6359803944,-15.5430352553,3.12911729243,0.432692307692,2.02680458974,0.452895571745,47.1011394615,-16.1432080827,2.91770627127,0.432692307692,56,0.368247772577,48,0.583627190209,51,0.250627010604,53,0.676490619879,72,0.383919699046,32,0.656055064471,0.149187198218,0.305265438348,0.408847140662,0.603347334954,34.6715124697,1.77103181701,0.336616625919,20.062017794,1.44614304167,0.198633839544,10.3663912467,1.23052981856,0.104711022694
T3-0012-ce4f64b5cf6f,96,96,1.98087041561,0.429917568623,41.2720865878,-13.2287272951,3.1198833922,0.40625,1.95434167546,0.422544381506,40.5642606246,-13.5056914627,3.00349380383,0.40625,1.92834182286,0.41517119439,39.8564346615,-13.7826556303,2.89178194178,0.40625,1.87786675224,0.400424820158,38.4407827352,-14.3365839655,2.68130698551,0.40625,50,0.33862978225,46,0.498368381499,46,0.087479623918,50,0.716647439225,65,0.292360885599,31,0.672676680564,0.168674659503,0.340019407266,0.437548591686,0.628188975659,25.8919667368,1.60307942248,0.272547018282,11.7064439011,1.27266817924,0.125875740872,3.63206466969,1.08459857398,0.039912798568
T3-0013-aeef6145060a,119,119,2.085775285,0.470874362256,56.0340491085,-15.0753600142,3.71692941698,0.420168067227,2.05663907933,0.463239422336,55.1254912579,-15.3883410864,3.58228940654,0.420168067227,2.02812521304,0.455604482415,54.2169334074,-15.7013221585,3.45301706825,0.420168067227,1.97288640883,0.440334602575,52.3998177064,-16.3272843028,3.20934067997,0.420168067227,63,0.45465821021,56,0.456669038646,64,0.266301254442,55,0.675884602239,79,0.370555951876,40,0.62357533023,0.130569183639,0.26716943246,0.357824518638,0.533983599045,40.2524654827,1.76331455966,0.341122588837,25.642970807,1.48627215091,0.221060093164,15.9473442598,1.30241228495,0.139888984735
T3-0014-0050d828c1a8,114,114,2.19241669972,0.502242620147,57.2556586968,-12.4427611889,4.60152355475,0.438596491228,2.16255206495,0.49474233581,56.4006262823,-12.7205897588,4.43380592815,0.438596491228,2.13329433172,0.487242051472,55.5455938678,-12.9984183288,4.27325790437,0.438596491228,2.07594616873,0.472241482797,53.8355290389,-13.5540754687,3.97190713325,0.429824561404,62,0.446060156444,52,0.536343541698,61,0.311645426495,53,0.689343827389,79,0.373824706888,35,0.743241200676,0.133557018569,0.273283112123,0.366012672733,0.546202828767,41.5811259431,1.84837790104,0.367974565868,26.9716312675,1.55030101767,0.242987669076,17.2760047202,1.35248157164,0.158495456148
T3-0015-d6feb972db57,99,99,1.93592837029,0.430352127336,42.6048606063,-17.4312636697,2.4441636254,0.434343434343,1.91217884769,0.423128144285,41.8896862842,-17.7184813161,2.3641804022,0.434343434343,1.88884067332,0.415904161234,41.1745119622,-18.0056989624,2.28674888146,0.434343434343,1.8433563491,0.401456195133,39.7441633181,-18.5801342551,2.13906760696,0.434343434343,56,0.250306367889,43,0.631566403731,48,0.374618932593,51,0.454760847014,64,0.4064587145,35,0.433175835263,0.115429278881,0.235905331815,0.34671458109,0.547407807263,31.0746404444,1.67081315648,0.3170881678,20.5331845209,1.44325308753,0.213887338759,10.8375579736,1.23395207053,0.115293169932
T3-0016-2e29f26637ab,94,94,1.92256705178,0.409232647977,38.4678689099,-14.8521688917,2.59005059735,0.425531914894,1.89869183249,0.402184136907,37.8053088692,-15.0944635233,2.50458115394,0.425531914894,1.87523348372,0.395135625836,37.1427488286,-15.3367581549,2.4218122535,0.425531914894,1.82952447488,0.381038603695,35.8176287473,-15.8213474181,2.26387979486,0.425531914894,53,0.263108567611,41,0.565804749883,47,0.368451589225,47,0.421819662447,61,0.425845027074,33,0.338369762942,0.0798287797496,0.212291945695,0.32728718307,0.541162106256,30.7899521311,1.72553588297,0.331074754097,20.2484962076,1.47713651883,0.222510947336,11.0971429422,1.26149359923,0.124686999351
T3-0017-1bef08206dd9,89,89,1.75558841084,0.343091882185,30.5351775145,-14.0618202491,2.17149536644,0.426966292135,1.73381510507,0.336104222447,29.9132757978,-14.3637642027,2.08255129893,0.415730337079,1.71240594514,0.329116562709,29.2913740811,-14.6657081563,1.99726966941,0.415730337079,1.67066906573,0.315141243233,28.0475706477,-15.2695960636,1.83682466326,0.415730337079,50,0.217694447784,39,0.471965427998,44,0.443480901072,45,0.217293654088,57,0.427179005709,32,0.154442836115,0.0742014285341,0.204178391006,0.318544264584,0.535310797335,24.0670368417,1.58534297778,0.273489055019,14.9156835764,1.36276965451,0.17343818112,6.86346808591,1.16692885268,0.0817079534037
T3-0018-aeeb96942cf3,115,115,1.77060971122,0.349993856722,40.249293523,-17.3262531543,2.32302351608,0.391304347826,1.74663455241,0.342656072869,39.4054483799,-17.6863336413,2.22801679416,0.391304347826,1.72315124134,0.335318289015,38.5616032368,-18.0464141283,2.13680141455,0.391304347826,1.67760083826,0.320642721309,36.8739129506,-18.7665751022,1.96487173337,0.391304347826,63,0.292880365707,52,0.386733465332,54,0.183339750924,61,0.469856666998,76,0.253971635664,39,0.493839972469,0.151976014026,0.31097188696,0.410566529571,0.598632925561,24.5971353121,1.46127358412,0.215764344843,9.98764063641,1.1872996483,0.0891753628251,0.83628737108,1.01568301626,0.00760261246436
T3-0019-4e27874898fc,109,109,1.74749024209,0.349726447523,38.12018278,-16.721043658,2.27977293521,0.394495412844,1.7245083443,0.342283962674,37.3089519315,-17.0997622843,2.18184038533,0.394495412844,1.70196667458,0.334841477825,36.4977210829,-17.4784809106,2.0881517833,0.394495412844,1.65795983942,0.319956508127,34.8752593858,-18.2359181632,1.91244877684,0.385321100917,60,0.260289102101,49,0.42613010116,51,0.199808601675,58,0.453577282715,71,0.228123557474,38,0.534235486902,0.157806209246,0.322901577447,0.426316929615,0.616327827732,22.5332531582,1.4333857654,0.208641232946,7.92375848254,1.1523989506,0.0747524385145,-1.22759478279,0.976389467566,-0.0118037959884
T3-0020-8f50652483e0,92,92,2.36795427005,0.568710384511,52.321355375,-10.3142962467,5.07270240483,0.45652173913,2.34143978019,0.562226113006,51.7248023966,-10.4910446654,4.93037672092,0.45652173913,2.31534996065,0.555741841501,51.1282494181,-10.6677930841,4.79276725888,0.45652173913,2.2644041654,0.542773298492,49.9351434613,-11.0212899215,4.53078939188,0.45652173913,55,0.379235893967,37,0.818115547295,50,0.266193120356,42,0.900442700007,62,0.362571742562,30,0.954960045977,0.155162991014,0.317493049224,0.425223785758,0.621759886426,37.1637814934,1.95609333551,0.408393203225,22.5542868178,1.58024244162,0.253418953008,12.8586602705,1.33080808503,0.147800692764
T3-0021-59bb19b16087,69,69,3.04660089829,0.809660719311,55.8665896325,-10.6362604793,5.25246535107,0.492753623188,3.01435147646,0.803200344485,55.4208237694,-10.7328124702,5.16368136717,0.492753623188,2.98260385565,0.796739969658,54.9750579064,-10.829364461,5.07648053626,0.492753623188,2.92056788681,0.783819220005,54.0835261804,-11.0224684428,4.90666192072,0.492753623188,41,0.610324764313,28,1.06970509177,42,0.383901679263,27,1.43893286583,48,0.566921801332,21,1.32203864012,0.168849223921,0.345497689955,0.462730872541,0.672320007875,41.0105899817,2.47899350936,0.603096911496,26.4010953061,1.95212111348,0.400016595546,16.7054687588,1.60246097108,0.261022949356
